Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP
Date,,,,,,
2011-10-18,9780.46484375,9780.650390625,9902.099609375,9752.2998046875,9902.099609375,0
2011-10-19,9870.0126953125,9870.2001953125,9897.25,9782.75,9782.75,0
2011-10-20,9782.2646484375,9782.4501953125,9868.650390625,9727.349609375,9868.650390625,0
2011-10-21,9782.2646484375,9782.4501953125,9782.4501953125,9782.4501953125,9782.4501953125,0
2011-10-24,9660.2666015625,9660.4501953125,9803.75,9645.599609375,9684.400390625,0
2011-10-25,9699.166015625,9699.349609375,9723.650390625,9607.7001953125,9660.5498046875,0
2011-10-28,9768.6142578125,9768.7998046875,9768.7998046875,9768.7998046875,9768.7998046875,0
2011-10-31,10046.9599609375,10047.150390625,10078.599609375,9937.5498046875,9996.7001953125,0
2011-11-01,9993.5107421875,9993.7001953125,10075.349609375,9945.2001953125,10044.7001953125,0
2011-11-02,10003.6103515625,10003.7998046875,10046.349609375,9925.4501953125,9991.5,0
2011-11-03,10076.80859375,10077.0,10096.400390625,9977.0498046875,10003.9501953125,0
2011-11-04,10003.6103515625,10003.7998046875,10003.7998046875,10003.7998046875,10003.7998046875,0
2011-11-08,10137.9580078125,10138.150390625,10215.349609375,10095.7001953125,10179.7001953125,0
2011-11-09,9995.6103515625,9995.7998046875,10175.4501953125,9982.5498046875,10139.150390625,0
2011-11-11,9995.6103515625,9995.7998046875,9995.7998046875,9995.7998046875,9995.7998046875,0
2011-11-14,9801.814453125,9802.0,9965.2001953125,9786.150390625,9873.099609375,0
2011-11-15,9504.470703125,9504.650390625,9802.099609375,9489.5498046875,9801.849609375,0
2011-11-16,9457.169921875,9457.349609375,9504.5498046875,9352.4501953125,9504.5498046875,0
2011-11-17,9313.2236328125,9313.400390625,9474.0,9286.400390625,9458.2998046875,0
2011-11-18,9313.2236328125,9313.400390625,9313.400390625,9313.400390625,9313.400390625,0
2011-11-21,9087.2783203125,9087.4501953125,9267.0498046875,9058.0498046875,9267.0498046875,0
2011-11-22,9106.6767578125,9106.849609375,9167.75,9054.900390625,9087.5,0
2011-11-23,8923.8310546875,8924.0,9105.650390625,8896.75,9105.650390625,0
2011-11-25,8923.8310546875,8924.0,8924.0,8924.0,8924.0,0
2011-11-28,9263.32421875,9263.5,9275.2998046875,9085.2998046875,9085.2998046875,0
2011-11-29,9140.7275390625,9140.900390625,9305.849609375,9117.5498046875,9264.650390625,0
2011-11-30,9089.7783203125,9089.9501953125,9152.150390625,9038.9501953125,9140.5498046875,0
2011-12-01,9173.5263671875,9173.7001953125,9352.150390625,9094.5,9094.5,0
2011-12-02,9173.5263671875,9173.7001953125,9173.7001953125,9173.7001953125,9173.7001953125,0
2011-12-05,9429.37109375,9429.5498046875,9450.849609375,9379.150390625,9412.2998046875,0
2011-12-07,9414.0712890625,9414.25,9525.099609375,9393.7998046875,9429.5498046875,0
2011-12-08,9253.1240234375,9253.2998046875,9413.849609375,9214.25,9413.650390625,0
2011-12-09,9414.0712890625,9414.25,9414.25,9414.25,9414.25,0
2011-12-12,8954.9296875,8955.099609375,9224.150390625,8930.0498046875,9149.2998046875,0
2011-12-13,8937.9306640625,8938.099609375,8975.25,8857.2001953125,8954.0,0
2011-12-14,8864.3818359375,8864.5498046875,8988.9501953125,8837.099609375,8938.2001953125,0
2011-12-15,8851.1318359375,8851.2998046875,8869.9501953125,8745.0498046875,8861.650390625,0
2011-12-16,8864.3818359375,8864.5498046875,8864.5498046875,8864.5498046875,8864.5498046875,0
2011-12-19,8499.6884765625,8499.849609375,8681.599609375,8426.349609375,8681.599609375,0
2011-12-20,8295.6923828125,8295.849609375,8532.599609375,8274.5,8501.2001953125,0
2011-12-21,8446.2900390625,8446.4501953125,8491.5498046875,8299.0,8299.0,0
2011-12-22,8542.337890625,8542.5,8554.150390625,8356.599609375,8445.7998046875,0
2011-12-23,8446.2900390625,8446.4501953125,8446.4501953125,8446.4501953125,8446.4501953125,0
2011-12-27,8448.58984375,8448.75,8569.599609375,8414.2001953125,8523.5498046875,0
2011-12-28,8366.19140625,8366.349609375,8448.5,8315.2998046875,8448.5,0
2011-12-29,8334.3916015625,8334.5498046875,8367.900390625,8293.2001953125,8365.400390625,0
2011-12-30,8366.19140625,8366.349609375,8366.349609375,8366.349609375,8366.349609375,0
2012-01-03,8564.3876953125,8564.5498046875,8575.2998046875,8313.349609375,8313.349609375,0
2012-01-04,8588.9873046875,8589.150390625,8634.150390625,8537.0498046875,8564.849609375,0
2012-01-05,8607.63671875,8607.7998046875,8641.349609375,8570.400390625,8588.9501953125,0
2012-01-06,8588.9873046875,8589.150390625,8589.150390625,8589.150390625,8589.150390625,0
2012-01-09,8626.6865234375,8626.849609375,8641.0,8523.7001953125,8593.2001953125,0
2012-01-10,8847.982421875,8848.150390625,8867.0,8627.7001953125,8627.7001953125,0
2012-01-11,8947.3798828125,8947.5498046875,8969.2001953125,8848.599609375,8848.599609375,0
2012-01-12,9030.37890625,9030.5498046875,9052.349609375,8912.7998046875,8947.25,0
2012-01-13,8947.3798828125,8947.5498046875,8947.5498046875,8947.5498046875,8947.5498046875,0
2012-01-16,9138.02734375,9138.2001953125,9143.7001953125,9023.7001953125,9100.7998046875,0
2012-01-17,9261.923828125,9262.099609375,9302.5,9139.25,9139.25,0
2012-01-18,9192.1259765625,9192.2998046875,9319.75,9164.349609375,9262.7001953125,0
2012-01-19,9342.5234375,9342.7001953125,9353.0498046875,9197.2998046875,9197.2998046875,0
2012-01-20,9192.1259765625,9192.2998046875,9192.2998046875,9192.2998046875,9192.2998046875,0
2012-01-23,9407.521484375,9407.7001953125,9511.2998046875,9390.599609375,9413.0,0
2012-01-24,9610.3671875,9610.5498046875,9636.849609375,9408.599609375,9408.599609375,0
2012-01-25,9750.8154296875,9751.0,9768.75,9610.7001953125,9610.7001953125,0
2012-01-27,9750.8154296875,9751.0,9751.0,9751.0,9751.0,0
2012-01-30,9591.568359375,9591.75,9810.0498046875,9571.349609375,9810.0498046875,0
2012-01-31,9812.3642578125,9812.5498046875,9828.849609375,9592.7998046875,9592.7998046875,0
2012-02-01,9918.6611328125,9918.849609375,9929.0,9768.900390625,9813.349609375,0
2012-02-02,9995.41015625,9995.599609375,10052.25,9859.2001953125,9919.599609375,0
2012-02-03,9918.6611328125,9918.849609375,9918.849609375,9918.849609375,9918.849609375,0
2012-02-06,10236.4560546875,10236.650390625,10293.349609375,10037.650390625,10037.650390625,0
2012-02-07,10093.55859375,10093.75,10308.2001953125,10069.25,10237.2001953125,0
2012-02-08,10221.556640625,10221.75,10262.5,10095.150390625,10095.150390625,0
2012-02-09,10330.9541015625,10331.150390625,10345.5498046875,10191.150390625,10223.7001953125,0
2012-02-10,10221.556640625,10221.75,10221.75,10221.75,10221.75,0
2012-02-13,10376.25390625,10376.4501953125,10412.599609375,10281.849609375,10356.900390625,0
2012-02-14,10448.3017578125,10448.5,10477.599609375,10324.2998046875,10375.650390625,0
2012-02-15,10689.34765625,10689.5498046875,10701.75,10449.75,10449.75,0
2012-02-16,10785.6962890625,10785.900390625,10801.2001953125,10656.9501953125,10688.400390625,0
2012-02-17,10785.6962890625,10785.900390625,10785.900390625,10785.900390625,10785.900390625,0
2012-02-21,10882.84375,10883.0498046875,10926.150390625,10821.900390625,10828.0,0
2012-02-22,10425.7529296875,10425.9501953125,10961.349609375,10394.0,10884.0498046875,0
2012-02-23,10411.3525390625,10411.5498046875,10477.599609375,10242.5,10424.7001953125,0
2012-02-24,10425.7529296875,10425.9501953125,10425.9501953125,10425.9501953125,10425.9501953125,0
2012-02-27,10035.4091796875,10035.599609375,10353.650390625,9994.2998046875,10331.849609375,0
2012-02-28,10393.552734375,10393.75,10408.9501953125,10037.0498046875,10037.0498046875,0
2012-02-29,10437.8017578125,10438.0,10571.7001953125,10323.099609375,10396.0498046875,0
2012-03-01,10365.853515625,10366.0498046875,10437.7001953125,10301.25,10437.7001953125,0
2012-03-02,10365.853515625,10366.0498046875,10366.0498046875,10366.0498046875,10366.0498046875,0
2012-03-05,10233.35546875,10233.5498046875,10378.900390625,10205.2998046875,10378.900390625,0
2012-03-06,10159.4580078125,10159.650390625,10436.7001953125,10137.599609375,10234.0,0
2012-03-07,10100.8583984375,10101.0498046875,10178.900390625,10010.599609375,10159.25,0
2012-03-09,10100.8583984375,10101.0498046875,10101.0498046875,10101.0498046875,10101.0498046875,0
2012-03-12,10470.4013671875,10470.599609375,10525.900390625,10367.5,10367.5,0
2012-03-13,10561.7001953125,10561.900390625,10606.349609375,10472.2001953125,10472.2001953125,0
2012-03-14,10666.7978515625,10667.0,10694.400390625,10564.4501953125,10564.4501953125,0
2012-03-15,10457.3515625,10457.5498046875,10680.150390625,10413.0,10665.2998046875,0
2012-03-16,10666.7978515625,10667.0,10667.0,10667.0,10667.0,0
2012-03-19,10172.3076171875,10172.5,10361.75,10123.5,10324.599609375,0
2012-03-20,10262.6552734375,10262.849609375,10289.900390625,10140.849609375,10172.7998046875,0
2012-03-21,10483.6513671875,10483.849609375,10500.0,10239.349609375,10263.400390625,0
2012-03-22,10195.2568359375,10195.4501953125,10570.7001953125,10169.7001953125,10483.349609375,0
2012-03-23,10483.6513671875,10483.849609375,10483.849609375,10483.849609375,10483.849609375,0
2012-03-26,10145.4072265625,10145.599609375,10301.5498046875,10119.75,10298.2001953125,0
2012-03-27,10213.5068359375,10213.7001953125,10281.5,10141.5,10148.7001953125,0
2012-03-28,10099.958984375,10100.150390625,10213.150390625,10065.0,10213.150390625,0
2012-03-29,10165.4580078125,10165.650390625,10180.849609375,10000.9501953125,10098.099609375,0
2012-03-30,10165.4580078125,10165.650390625,10165.650390625,10165.650390625,10165.650390625,0
2012-04-02,10534.2509765625,10534.4501953125,10583.5498046875,10449.7998046875,10449.7998046875,0
2012-04-03,10669.5478515625,10669.75,10699.0498046875,10535.2998046875,10535.2998046875,0
2012-04-04,10650.4482421875,10650.650390625,10678.7998046875,10601.75,10668.099609375,0
2012-04-09,10479.751953125,10479.9501953125,10649.0,10459.0498046875,10649.0,0
2012-04-10,10492.201171875,10492.400390625,10546.2001953125,10419.349609375,10481.25,0
2012-04-11,10420.802734375,10421.0,10515.5,10388.5498046875,10490.4501953125,0
2012-04-12,10484.501953125,10484.7001953125,10547.0498046875,10422.400390625,10422.400390625,0
2012-04-13,10484.501953125,10484.7001953125,10484.7001953125,10484.7001953125,10484.7001953125,0
2012-04-16,10476.5517578125,10476.75,10499.25,10405.0498046875,10418.25,0
2012-04-17,10565.6494140625,10565.849609375,10575.0,10424.25,10476.75,0
2012-04-18,10549.0,10549.2001953125,10680.9501953125,10539.400390625,10567.0498046875,0
2012-04-19,10518.451171875,10518.650390625,10614.2001953125,10485.2998046875,10549.2998046875,0
2012-04-20,10518.451171875,10518.650390625,10518.650390625,10518.650390625,10518.650390625,0
2012-04-23,10292.904296875,10293.099609375,10515.900390625,10273.099609375,10458.0498046875,0
2012-04-24,10245.10546875,10245.2998046875,10323.9501953125,10193.0498046875,10292.7998046875,0
2012-04-25,10214.556640625,10214.75,10299.650390625,10132.349609375,10245.0498046875,0
2012-04-26,10149.6572265625,10149.849609375,10257.7001953125,10132.0498046875,10215.2998046875,0
2012-04-27,10149.6572265625,10149.849609375,10149.849609375,10149.849609375,10149.849609375,0
2012-04-30,10226.056640625,10226.25,10245.0498046875,10134.849609375,10148.150390625,0
2012-05-02,10215.6064453125,10215.7998046875,10304.2001953125,10195.0498046875,10231.599609375,0
2012-05-03,10081.30859375,10081.5,10214.0498046875,10068.900390625,10214.0498046875,0
2012-05-04,10081.30859375,10081.5,10081.5,10081.5,10081.5,0
2012-05-07,10061.0595703125,10061.25,10084.4501953125,9749.2998046875,9939.599609375,0
2012-05-08,9883.212890625,9883.400390625,10134.0498046875,9837.9501953125,10063.7998046875,0
2012-05-09,9735.2158203125,9735.400390625,9898.599609375,9718.4501953125,9879.2001953125,0
2012-05-10,9754.265625,9754.4501953125,9870.4501953125,9726.900390625,9735.849609375,0
2012-05-11,9754.265625,9754.4501953125,9754.4501953125,9754.4501953125,9754.4501953125,0
2012-05-14,9622.5673828125,9622.75,9715.2998046875,9565.0498046875,9665.5,0
2012-05-15,9659.4169921875,9659.599609375,9674.900390625,9569.0,9617.150390625,0
2012-05-16,9495.2705078125,9495.4501953125,9651.150390625,9454.099609375,9651.150390625,0
2012-05-17,9496.5703125,9496.75,9641.4501953125,9462.4501953125,9498.0,0
2012-05-18,9496.5703125,9496.75,9496.75,9496.75,9496.75,0
2012-05-21,9555.4189453125,9555.599609375,9611.349609375,9481.0,9482.5498046875,0
2012-05-22,9463.5205078125,9463.7001953125,9648.349609375,9449.0,9561.099609375,0
2012-05-23,9388.2724609375,9388.4501953125,9460.099609375,9347.7001953125,9460.099609375,0
2012-05-24,9461.970703125,9462.150390625,9478.650390625,9369.2998046875,9390.900390625,0
2012-05-25,9461.970703125,9462.150390625,9462.150390625,9462.150390625,9462.150390625,0
2012-05-28,9648.7177734375,9648.900390625,9657.9501953125,9525.900390625,9525.900390625,0
2012-05-29,9631.767578125,9631.9501953125,9683.5,9613.0,9650.349609375,0
2012-05-30,9507.6689453125,9507.849609375,9627.599609375,9495.099609375,9627.599609375,0
2012-05-31,9562.96875,9563.150390625,9563.150390625,9434.400390625,9508.0498046875,0
2012-06-01,9562.96875,9563.150390625,9563.150390625,9563.150390625,9563.150390625,0
2012-06-04,9389.671875,9389.849609375,9436.5,9268.5,9436.5,0
2012-06-05,9407.4716796875,9407.650390625,9481.75,9374.7001953125,9391.849609375,0
2012-06-06,9605.5185546875,9605.7001953125,9627.75,9410.150390625,9410.150390625,0
2012-06-07,9690.916015625,9691.099609375,9710.849609375,9609.7998046875,9610.7998046875,0
2012-06-08,9690.916015625,9691.099609375,9691.099609375,9691.099609375,9691.099609375,0
2012-06-11,9668.1162109375,9668.2998046875,9843.849609375,9633.150390625,9739.5498046875,0
2012-06-12,9755.265625,9755.4501953125,9773.2001953125,9615.349609375,9664.2998046875,0
2012-06-13,9774.8642578125,9775.0498046875,9853.400390625,9757.2001953125,9757.2001953125,0
2012-06-14,9634.7177734375,9634.900390625,9796.0498046875,9623.150390625,9774.5,0
2012-06-15,9634.7177734375,9634.900390625,9634.900390625,9634.900390625,9634.900390625,0
2012-06-18,9576.1181640625,9576.2998046875,9826.900390625,9540.7998046875,9727.9501953125,0
2012-06-19,9604.2685546875,9604.4501953125,9617.099609375,9501.4501953125,9562.2998046875,0
2012-06-20,9697.416015625,9697.599609375,9709.400390625,9605.4501953125,9605.650390625,0
2012-06-21,9799.5146484375,9799.7001953125,9804.75,9648.349609375,9695.099609375,0
2012-06-22,9799.5146484375,9799.7001953125,9799.7001953125,9799.7001953125,9799.7001953125,0
2012-06-25,9747.515625,9747.7001953125,9897.849609375,9733.5498046875,9782.9501953125,0
2012-06-26,9824.5634765625,9824.75,9831.849609375,9747.2998046875,9747.2998046875,0
2012-06-27,9861.9638671875,9862.150390625,9884.5,9830.2998046875,9830.2998046875,0
2012-06-28,9884.962890625,9885.150390625,9901.2001953125,9805.0498046875,9862.849609375,0
2012-06-29,9884.962890625,9885.150390625,9885.150390625,9885.150390625,9885.150390625,0
2012-07-02,10161.9072265625,10162.099609375,10202.650390625,10102.75,10102.75,0
2012-07-03,10284.904296875,10285.099609375,10292.7001953125,10167.2998046875,10167.2998046875,0
2012-07-04,10334.9541015625,10335.150390625,10350.349609375,10272.2998046875,10286.349609375,0
2012-07-05,10395.2529296875,10395.4501953125,10407.9501953125,10310.2998046875,10336.7998046875,0
2012-07-06,10395.2529296875,10395.4501953125,10395.4501953125,10395.4501953125,10395.4501953125,0
2012-07-09,10218.7568359375,10218.9501953125,10330.099609375,10162.099609375,10330.099609375,0
2012-07-10,10320.205078125,10320.400390625,10325.0498046875,10218.5498046875,10218.5498046875,0
2012-07-11,10283.1044921875,10283.2998046875,10346.650390625,10271.849609375,10317.150390625,0
2012-07-12,10225.806640625,10226.0,10279.5,10181.5,10279.5,0
2012-07-13,10225.806640625,10226.0,10226.0,10226.0,10226.0,0
2012-07-16,10160.6572265625,10160.849609375,10222.849609375,10136.25,10188.2998046875,0
2012-07-17,10108.80859375,10109.0,10225.75,10089.0,10164.400390625,0
2012-07-18,10105.408203125,10105.599609375,10116.349609375,10029.849609375,10105.9501953125,0
2012-07-19,10125.2080078125,10125.400390625,10191.900390625,10111.150390625,10111.150390625,0
2012-07-20,10125.2080078125,10125.400390625,10125.400390625,10125.400390625,10125.400390625,0
2012-07-23,9979.6103515625,9979.7998046875,10116.5,9950.150390625,10116.5,0
2012-07-24,10035.7099609375,10035.900390625,10045.099609375,9946.9501953125,9978.7998046875,0
2012-07-25,9975.060546875,9975.25,10031.900390625,9936.099609375,10031.900390625,0
2012-07-26,9813.2646484375,9813.4501953125,10006.400390625,9798.400390625,9976.2001953125,0
2012-07-27,9813.2646484375,9813.4501953125,9813.4501953125,9813.4501953125,9813.4501953125,0
2012-07-30,9978.2109375,9978.400390625,9990.150390625,9787.5498046875,9787.5498046875,0
2012-07-31,10028.359375,10028.5498046875,10043.4501953125,9908.900390625,9980.5498046875,0
2012-08-01,10080.408203125,10080.599609375,10097.2001953125,10014.900390625,10029.349609375,0
2012-08-02,10135.2578125,10135.4501953125,10140.5,10066.349609375,10078.5498046875,0
2012-08-03,10135.2578125,10135.4501953125,10135.4501953125,10135.4501953125,10135.4501953125,0
2012-08-06,10152.7080078125,10152.900390625,10221.25,10098.400390625,10098.400390625,0
2012-08-07,10194.70703125,10194.900390625,10236.099609375,10154.4501953125,10154.4501953125,0
2012-08-08,10138.857421875,10139.0498046875,10254.25,10119.25,10198.0,0
2012-08-09,10102.5087890625,10102.7001953125,10200.099609375,10078.0,10140.900390625,0
2012-08-10,10102.5087890625,10102.7001953125,10102.7001953125,10102.7001953125,10102.7001953125,0
2012-08-13,10202.6064453125,10202.7998046875,10214.650390625,10066.2998046875,10077.2001953125,0
2012-08-14,10234.60546875,10234.7998046875,10247.0498046875,10178.349609375,10201.0498046875,0
2012-08-16,10206.90625,10207.099609375,10282.5498046875,10192.25,10237.2001953125,0
